product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,disposal_cost_per_unit,dead_stock_qty,sales_30d,sales_7d,disposal_cost,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
푸딩062,사당점,왕십리점,319.0,재배치 추천,14136.0,프로모션 순비용이 재배치 비용보다 높습니다.,26.105130913970818,20.40960451977401,18,0,64.5,검토 가능,14136.0,319.0,113,False,Greedy 선택 후보보다 우선순위가 낮음,2.57,3460,322,0,디저트,500,319,77.0,18.0,500,266420.0,A,0.12426892869344128,1,100.0,125.5,2.87,DEAD,30.3,True,70.0,HIGH,유통기한 임박 | 소진일수 126일 초과,2.2,9.9,0.0,SAFE,"재고 여유 — 현재고(322), 재주문점(10)",0.0,104.1,40.5,90078.0,100.0,OVER,과잉 발주 위험 — 현재(320개) > EOQ(104개). 발주 주기 40일 권장,100.0,18.0,2.57,3.63,1.51,STABLE,125.2,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.001,50.0,STABLE,24.4,LOW,78.3,HIGH,34.1,23.6,84.2,0.3,30.0,1469852.0,100.0,0.385,0.385,88.5,False,20.8,277,40.5,85,100.0,0.999,4.9,75.1,50.0,REALLOCATE,85.1,2,99.8,72.9,25.6,disposal_risk,64.1,검토 필요,69,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.0,32.7,59.0,65.5,72.0,64.0,56.4,56.9,0.0,79.2,권장,할인 판매,🏷️,102,HIGH,신뢰도 높음 ●,#2e7d32,,,79.2,권장,할인 판매,-1,0,False,False,,50.0,14136.0,25770.0,14136.0,14.04,25.3,14.04,28.0,505.0,319.0,430.0,재고 이동,재고 이동,91.839,일치,91.839,63.832,36.022,13.263
핫바036,청량리점,압구정점,214.0,재배치 추천,7737.0,프로모션 순비용이 재배치 비용보다 높습니다.,33.413471147531624,12.994350282485875,18,0,64.4,검토 가능,7737.0,214.0,114,False,Greedy 선택 후보보다 우선순위가 낮음,2.68,3002,217,0,간편식,150,214,80.0,19.0,150,240160.0,B,0.8445847697943089,2,60.0,81.4,4.42,SLOW,54.8,True,70.7,HIGH,유통기한 임박 | 소진일수 81일 초과,2.3,10.3,0.0,SAFE,"재고 여유 — 현재고(217), 재주문점(10)",0.0,121.7,45.4,80377.0,76.4,OVER,과잉 발주 위험 — 현재(215개) > EOQ(122개). 발주 주기 45일 권장,76.4,18.9,2.7,3.81,1.59,STABLE,80.4,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.013,50.3,STABLE,15.7,LOW,78.3,HIGH,23.9,35.6,98.7,0.3,30.0,795277.0,100.0,0.385,0.385,88.5,False,20.7,286,37.8,145,100.0,0.999,4.9,78.7,50.0,REALLOCATE,84.9,2,99.8,72.9,40.2,disposal_risk,58.2,검토 필요,150,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.8,32.8,57.0,61.9,72.0,77.7,56.3,57.9,0.0,87.0,최적,할인 판매,🏷️,60,HIGH,신뢰도 높음 ●,#2e7d32,,,87.0,최적,할인 판매,-1,-1,False,False,,50.0,7737.0,21603.0,7737.0,6.93,20.67,6.93,14.0,486.0,214.0,455.0,재고 이동,재고 이동,85.515,일치,85.515,59.075,34.466,18.888
푸딩059,신촌점,잠원점,271.0,재배치 추천,11310.0,프로모션 순비용이 재배치 비용보다 높습니다.,29.332724209804987,17.019774011299436,18,0,64.4,검토 가능,11310.0,271.0,115,False,Greedy 선택 후보보다 우선순위가 낮음,7.08,2758,357,7,디저트,250,288,212.0,50.0,250,584696.0,A,0.6794441020955618,1,100.0,50.5,7.13,NORMAL,71.9,False,40.3,MEDIUM,유통기한 임박,6.1,27.3,0.0,SAFE,"재고 여유 — 현재고(357), 재주문점(27)",0.0,193.6,27.3,133484.0,81.2,OVER,과잉 발주 위험 — 현재(351개) > EOQ(194개). 발주 주기 27일 권장,81.2,49.8,7.11,10.03,4.19,STABLE,50.2,1.3,WMA,1.3,36.2,10.0,3.66,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.009,50.2,STABLE,9.8,LOW,55.6,MEDIUM,30.9,46.3,85.2,0.3,30.0,953342.0,100.0,0.385,0.385,88.5,False,18.8,360,24.2,430,100.0,0.999,4.9,75.4,50.0,REALLOCATE,84.8,2,99.8,72.9,26.2,turnover,62.5,검토 필요,91,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,55.7,33.4,53.7,62.6,72.0,72.2,55.2,56.2,0.0,71.5,권장,보류,⏸️,143,HIGH,신뢰도 높음 ●,#2e7d32,,,71.5,권장,보류,0,-1,False,False,,50.0,11310.0,16716.0,11310.0,10.9,15.24,10.9,22.0,304.0,288.0,271.0,재고 이동,재고 이동,85.709,일치,85.709,55.401,30.073,20.453
탄산음료067,신촌2점,신촌점,282.0,재배치 추천,11910.0,프로모션 순비용이 재배치 비용보다 높습니다.,28.647460240413444,17.796610169491526,18,0,64.4,검토 가능,11910.0,282.0,116,False,Greedy 선택 후보보다 우선순위가 낮음,1.37,3575,293,6,음료,250,282,41.0,10.0,250,146575.0,A,0.3434406152679366,1,100.0,214.4,1.68,DEAD,0.0,True,60.0,HIGH,유통기한 임박 | 소진일수 214일 초과,1.2,5.3,0.0,SAFE,"재고 여유 — 현재고(293), 재주문점(5)",0.0,88.2,64.4,56726.0,100.0,OVER,과잉 발주 위험 — 현재(292개) > EOQ(88개). 발주 주기 64일 권장,100.0,9.8,1.4,1.97,0.83,STABLE,209.3,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.043,51.1,STABLE,35.0,LOW,59.1,MEDIUM,43.2,28.1,86.3,0.3,30.0,1268370.0,100.0,0.385,0.385,88.5,False,18.2,382,39.2,109,100.0,0.999,4.9,75.7,50.0,REALLOCATE,84.7,2,99.8,72.9,21.0,disposal_risk,56.8,검토 필요,172,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,45.5,33.0,58.8,65.4,72.0,66.9,54.9,54.1,0.0,48.8,검토,할인 판매,🏷️,265,HIGH,신뢰도 높음 ●,#2e7d32,,,48.8,검토,할인 판매,-1,0,False,False,,50.0,0.0,11910.0,11910.0,0.0,9.9,9.9,20.0,534.0,282.0,502.0,재고 이동,재고 이동,92.248,일치,92.248,63.233,31.322,9.633
딸기우유014,역삼점,잠실2점,232.0,재배치 추천,8952.0,프로모션 순비용이 재배치 비용보다 높습니다.,32.025811609513745,14.26553672316384,18,0,64.3,검토 가능,8952.0,232.0,117,False,Greedy 선택 후보보다 우선순위가 낮음,2.76,2852,254,4,유제품,400,239,83.0,19.0,400,236716.0,A,0.560656640638992,1,100.0,91.8,3.92,DEAD,49.0,True,68.0,HIGH,유통기한 임박 | 소진일수 92일 초과 | 신선/냉장 고위험 카테고리,2.4,10.7,0.0,SAFE,"재고 여유 — 현재고(254), 재주문점(11)",0.0,100.5,36.4,100279.0,100.0,OVER,과잉 발주 위험 — 현재(252개) > EOQ(100개). 발주 주기 36일 권장,100.0,19.1,2.73,3.87,1.59,STABLE,93.1,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.983,49.6,STABLE,18.3,LOW,66.1,MEDIUM,28.3,30.0,87.4,0.3,30.0,877845.0,100.0,0.385,0.385,88.5,True,20.3,301,38.2,135,100.0,0.999,4.9,76.0,50.0,REALLOCATE,84.5,2,99.8,72.9,27.0,disposal_risk,66.6,검토 필요,46,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,62.1,32.6,58.6,65.4,72.0,68.3,56.1,58.4,0.0,90.2,최적,할인 판매,🏷️,43,HIGH,신뢰도 높음 ●,#2e7d32,,,90.2,최적,할인 판매,-1,-1,False,False,,50.0,8952.0,29307.0,8952.0,8.28,29.229999999999997,8.28,17.0,278.0,239.0,232.0,재고 이동,재고 이동,86.894,일치,86.894,58.986,34.762,21.412
핫바036,종로점,마포점,274.0,재배치 추천,11562.0,프로모션 순비용이 재배치 비용보다 높습니다.,29.044913342660536,17.231638418079097,18,0,64.3,검토 가능,11562.0,274.0,118,False,Greedy 선택 후보보다 우선순위가 낮음,1.28,3002,277,2,간편식,150,274,38.0,9.0,150,114076.0,B,0.8445847697943089,2,60.0,218.7,1.65,DEAD,0.0,True,73.0,HIGH,유통기한 임박 | 소진일수 219일 초과,1.1,4.9,0.0,SAFE,"재고 여유 — 현재고(277), 재주문점(5)",0.0,84.1,65.7,55548.0,100.0,OVER,과잉 발주 위험 — 현재(276개) > EOQ(84개). 발주 주기 66일 권장,100.0,9.0,1.29,1.81,0.76,STABLE,215.4,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.004,50.1,STABLE,35.0,LOW,73.1,HIGH,36.8,23.3,78.8,0.3,30.0,1016596.0,100.0,0.385,0.385,88.5,False,21.3,246,43.5,33,100.0,0.999,4.9,73.4,50.0,REALLOCATE,84.4,2,99.8,72.9,33.7,disposal_risk,51.3,모니터링,254,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,45.4,32.7,57.6,65.4,72.0,60.3,56.6,53.0,0.0,37.4,검토,할인 판매,🏷️,326,HIGH,신뢰도 높음 ●,#2e7d32,,,37.4,검토,할인 판매,0,-1,False,False,,50.0,11562.0,30360.0,11562.0,11.18,30.4,11.18,22.0,486.0,274.0,393.0,재고 이동,재고 이동,85.207,일치,85.207,65.387,37.475,13.775
푸딩062,사당점,종로점,319.0,재배치 추천,14361.0,프로모션 순비용이 재배치 비용보다 높습니다.,25.84815692544899,20.40960451977401,18,0,64.3,검토 가능,14361.0,319.0,119,False,Greedy 선택 후보보다 우선순위가 낮음,2.57,3460,322,0,디저트,500,319,77.0,18.0,500,266420.0,A,0.12426892869344128,1,100.0,125.5,2.87,DEAD,30.3,True,70.0,HIGH,유통기한 임박 | 소진일수 126일 초과,2.2,9.9,0.0,SAFE,"재고 여유 — 현재고(322), 재주문점(10)",0.0,104.1,40.5,90078.0,100.0,OVER,과잉 발주 위험 — 현재(320개) > EOQ(104개). 발주 주기 40일 권장,100.0,18.0,2.57,3.63,1.51,STABLE,125.2,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.001,50.0,STABLE,24.4,LOW,78.3,HIGH,34.9,50.3,87.0,0.3,30.0,1469627.0,100.0,0.385,0.385,88.5,False,20.8,277,40.5,85,100.0,0.999,4.9,75.9,50.0,REALLOCATE,84.3,2,99.8,72.9,25.6,disposal_risk,64.0,검토 필요,71,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.0,32.7,59.1,65.4,72.0,74.8,56.4,58.2,0.0,89.4,최적,할인 판매,🏷️,47,HIGH,신뢰도 높음 ●,#2e7d32,,,89.4,최적,할인 판매,-1,0,False,False,,50.0,14361.0,23889.0,14361.0,14.29,23.21,14.29,29.0,505.0,319.0,319.0,재고 이동,재고 이동,90.098,일치,90.098,62.844,36.285,14.95
아이스라떼021,성수점,잠실2점,209.0,재배치 추천,7638.0,프로모션 순비용이 재배치 비용보다 높습니다.,33.52653970248123,12.641242937853105,18,0,64.2,검토 가능,7638.0,209.0,120,False,Greedy 선택 후보보다 우선순위가 낮음,3.1,3411,298,6,유제품,300,272,93.0,22.0,300,317223.0,A,0.3955185919274352,1,100.0,96.1,3.74,DEAD,46.6,True,68.0,HIGH,유통기한 임박 | 소진일수 96일 초과 | 신선/냉장 고위험 카테고리,2.7,12.0,0.0,SAFE,"재고 여유 — 현재고(298), 재주문점(12)",0.0,97.4,31.4,116226.0,100.0,OVER,과잉 발주 위험 — 현재(295개) > EOQ(97개). 발주 주기 31일 권장,100.0,21.9,3.13,4.41,1.85,STABLE,95.3,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.014,50.3,STABLE,18.7,LOW,59.1,MEDIUM,28.3,30.0,87.4,0.3,30.0,910541.0,100.0,0.385,0.385,88.5,True,20.3,301,38.3,131,100.0,0.999,4.9,76.0,50.0,REALLOCATE,84.1,2,99.8,72.8,27.0,disposal_risk,66.1,검토 필요,50,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.4,32.8,58.7,65.3,72.0,68.3,56.1,58.2,0.0,89.1,최적,할인 판매,🏷️,49,HIGH,신뢰도 높음 ●,#2e7d32,,,89.1,최적,할인 판매,-1,-1,False,False,,50.0,7638.0,18588.0,7638.0,6.82,17.32,6.82,14.0,275.0,272.0,209.0,재고 이동,재고 이동,87.889,일치,87.889,59.002,33.183,21.453
커피076,교대점,왕십리점,260.0,재배치 추천,10752.0,프로모션 순비용이 재배치 비용보다 높습니다.,29.97001970133912,16.242937853107346,18,0,64.2,검토 가능,10752.0,260.0,121,False,Greedy 선택 후보보다 우선순위가 낮음,5.28,2453,289,4,음료,400,260,158.0,37.0,400,387574.0,A,0.42114451345163617,1,100.0,54.9,6.56,NORMAL,69.5,False,42.4,MEDIUM,유통기한 임박,4.5,20.3,0.0,SAFE,"재고 여유 — 현재고(289), 재주문점(20)",0.0,208.9,39.6,92246.0,36.2,OPTIMAL,"적정 발주 — EOQ(209개), 권장 발주 주기 40일",36.2,37.0,5.29,7.46,3.11,STABLE,54.7,0.7,WMA,0.7,36.1,10.0,3.64,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.001,50.0,STABLE,10.6,LOW,66.1,MEDIUM,45.9,23.6,84.2,0.3,30.0,858584.0,100.0,0.385,0.385,88.5,False,15.5,440,25.1,406,100.0,0.999,4.9,75.1,50.0,REALLOCATE,84.0,2,99.8,72.8,26.7,turnover,58.8,검토 필요,139,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,56.0,33.0,53.8,55.7,72.0,64.0,53.4,53.9,0.0,45.4,검토,보류,⏸️,283,HIGH,신뢰도 높음 ●,#2e7d32,,,45.4,검토,보류,-1,0,False,False,,50.0,10752.0,22701.0,10752.0,10.28,21.89,10.28,21.0,442.0,260.0,308.0,재고 이동,재고 이동,81.992,일치,81.992,52.586,29.167,21.24
컵밥028,왕십리점,명동점,203.0,재배치 추천,7287.0,프로모션 순비용이 재배치 비용보다 높습니다.,33.92741912457528,12.217514124293785,18,0,64.1,검토 가능,7287.0,203.0,122,False,Greedy 선택 후보보다 우선순위가 낮음,3.75,2250,289,0,간편식,400,284,112.0,26.0,400,252000.0,B,0.8797560606755863,2,60.0,77.4,4.65,SLOW,57.0,True,68.7,HIGH,유통기한 임박 | 소진일수 77일 초과,3.2,14.4,0.0,SAFE,"재고 여유 — 현재고(289), 재주문점(14)",0.0,166.3,44.3,82312.0,71.9,OVER,과잉 발주 위험 — 현재(286개) > EOQ(166개). 발주 주기 44일 권장,71.9,26.1,3.73,5.28,2.18,STABLE,77.5,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.99,49.8,STABLE,15.2,LOW,78.3,HIGH,27.4,32.8,100.0,0.3,30.0,622013.0,100.0,0.385,0.385,88.5,False,20.2,307,36.9,165,100.0,0.999,4.9,79.0,50.0,REALLOCATE,83.9,2,99.8,72.8,40.6,disposal_risk,57.6,검토 필요,158,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.5,32.6,56.9,61.0,72.0,77.6,56.0,57.6,0.0,85.3,최적,할인 판매,🏷️,69,HIGH,신뢰도 높음 ●,#2e7d32,,,85.3,최적,할인 판매,0,-1,False,False,,50.0,7287.0,20694.0,7287.0,6.43,19.66,6.43,13.0,256.0,284.0,203.0,재고 이동,재고 이동,81.637,일치,81.637,57.301,34.613,22.288
커피019,신촌2점,왕십리점,280.0,재배치 추천,12129.0,프로모션 순비용이 재배치 비용보다 높습니다.,28.397338891585527,17.65536723163842,18,0,64.1,검토 가능,12129.0,280.0,123,False,Greedy 선택 후보보다 우선순위가 낮음,1.52,1307,299,9,음료,300,280,46.0,11.0,300,60122.0,B,0.8993652640154297,2,60.0,195.0,1.85,DEAD,0.0,True,47.1,MEDIUM,소진일수 195일 초과,1.3,5.9,0.0,SAFE,"재고 여유 — 현재고(299), 재주문점(6)",0.0,153.6,101.1,36128.0,93.8,OVER,과잉 발주 위험 — 현재(298개) > EOQ(154개). 발주 주기 101일 권장,93.8,10.9,1.56,2.18,0.93,STABLE,192.0,0.0,WMA,0.0,32.1,10.0,3.6,6.0,7.5,5.0,POOR,낮은 매칭,1.034,50.8,STABLE,35.0,LOW,48.6,MEDIUM,45.9,23.6,84.2,0.3,30.0,511023.0,100.0,0.385,0.385,88.5,False,14.2,465,32.2,220,100.0,0.999,4.9,75.1,50.0,REALLOCATE,83.7,2,99.8,72.8,42.0,disposal_risk,43.5,모니터링,376,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,33.7,32.9,53.4,64.3,72.0,64.0,52.7,49.8,0.0,13.0,검토,보류,⏸️,457,HIGH,신뢰도 높음 ●,#2e7d32,,,13.0,검토,보류,-1,0,False,False,,50.0,12129.0,23115.0,12129.0,11.81,22.35,11.81,24.0,696.0,280.0,592.0,재고 이동,재고 이동,85.977,일치,85.977,61.021,32.825,8.167
차음료039,왕십리점,노원점,334.0,재배치 추천,15450.0,프로모션 순비용이 재배치 비용보다 높습니다.,24.60440282100334,21.468926553672315,18,0,64.1,검토 가능,15450.0,334.0,124,False,Greedy 선택 후보보다 우선순위가 낮음,8.38,1058,345,0,음료,400,334,251.0,59.0,400,265558.0,A,0.7122615727681944,1,100.0,41.2,8.73,NORMAL,77.1,False,45.6,MEDIUM,유통기한 임박,7.2,32.3,0.0,SAFE,"재고 여유 — 현재고(345), 재주문점(32)",0.0,400.8,47.8,76322.0,12.6,OPTIMAL,"적정 발주 — EOQ(401개), 권장 발주 주기 48일",12.6,58.9,8.41,11.87,4.96,STABLE,41.0,2.5,WMA,2.5,36.2,10.0,3.72,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.006,50.1,STABLE,8.0,LOW,78.3,HIGH,37.9,35.1,98.9,0.3,30.0,542196.0,100.0,0.385,0.385,88.5,False,29.7,73,25.9,384,100.0,0.999,4.9,78.8,50.0,REALLOCATE,83.6,2,99.8,72.8,25.6,turnover,60.4,검토 필요,113,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.4,34.0,54.4,52.1,72.0,77.6,61.2,56.0,0.0,70.6,권장,보류,⏸️,148,HIGH,신뢰도 높음 ●,#2e7d32,,,70.6,권장,보류,0,-1,False,False,,50.0,15450.0,32205.0,15450.0,15.5,32.45,15.5,31.0,706.0,334.0,522.0,재고 이동,재고 이동,84.318,일치,84.318,54.715,30.765,16.433
