product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,dead_stock_qty,sales_30d,sales_7d,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
라면055,종로2점,문래2점,25.0,프로모션 추천,9871.0,프로모션 순비용이 재배치 비용보다 낮습니다.,28.318976768467763,9.913793103448276,12,8,58.2,검토 가능,9871.0,25.0,118,False,Greedy 선택 후보보다 우선순위가 낮음,5.01,1393,365,5,간편식,330,150.0,35.0,208950.0,A,0.6891881063563887,1,100.0,73.0,4.93,SLOW,59.4,True,56.5,MEDIUM,유통기한 임박 | 소진일수 73일 초과,4.3,19.3,0.0,SAFE,"재고 여유 — 현재고(365), 재주문점(19)",0.0,244.3,48.8,74860.0,47.6,OPTIMAL,"적정 발주 — EOQ(244개), 권장 발주 주기 49일",47.6,35.0,5.0,7.07,2.93,STABLE,73.0,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.998,50.0,STABLE,14.2,LOW,62.6,MEDIUM,29.2,51.7,85.1,0.3,30.0,31919.0,63.8,0.385,0.385,88.5,False,9.6,437,31.3,315,100.0,0.999,4.9,49.4,50.0,REALLOCATE,84.4,2,99.8,53.5,28.5,disposal_risk,62.5,검토 필요,93,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.7,32.7,52.4,54.2,50.3,74.0,50.2,52.7,0.0,48.8,검토,보류,⏸️,265,HIGH,신뢰도 높음 ●,#2e7d32,,,48.8,검토,보류,7,4,False,False,,50.0,30939.0,0.0,30939.0,32.71,0.0,32.71,65.0,0.0,365.0,25.0,할인,할인,65.458,일치,52.357,65.458,28.542,19.211
라면055,구로2점,문래2점,25.0,프로모션 추천,9871.0,프로모션 순비용이 재배치 비용보다 낮습니다.,28.318976768467763,9.913793103448276,12,8,58.2,검토 가능,9871.0,25.0,119,False,Greedy 선택 후보보다 우선순위가 낮음,1.84,1393,331,7,간편식,313,55.0,13.0,76615.0,A,0.6891881063563887,1,100.0,180.5,1.99,DEAD,0.0,True,65.0,HIGH,유통기한 임박 | 소진일수 180일 초과,1.6,7.1,0.0,SAFE,"재고 여유 — 현재고(331), 재주문점(7)",0.0,148.0,80.4,45367.0,100.0,OVER,과잉 발주 위험 — 현재(329개) > EOQ(148개). 발주 주기 80일 권장,100.0,13.0,1.86,2.62,1.1,STABLE,178.2,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.009,50.2,STABLE,35.0,LOW,55.6,MEDIUM,29.2,51.7,85.1,0.3,30.0,31919.0,63.8,0.385,0.385,88.5,False,11.6,380,40.8,145,100.0,0.999,4.9,49.4,50.0,REALLOCATE,84.3,2,99.8,53.5,21.2,disposal_risk,59.9,검토 필요,124,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,47.8,32.8,56.5,62.0,50.3,74.0,51.3,51.8,0.0,36.3,검토,할인 판매,🏷️,332,HIGH,신뢰도 높음 ●,#2e7d32,,,36.3,검토,할인 판매,1,4,False,False,,50.0,31515.0,0.0,31515.0,33.35,0.0,33.35,67.0,0.0,331.0,25.0,할인,할인,70.961,일치,51.366,70.961,30.678,17.307
도시락063,노원점,잠원2점,23.0,프로모션 추천,9337.0,프로모션 순비용이 재배치 비용보다 낮습니다.,29.015922735578176,9.051724137931034,12,8,58.1,검토 가능,9337.0,23.0,120,False,Greedy 선택 후보보다 우선순위가 낮음,7.15,1430,386,3,신선식품,356,214.0,50.0,306020.0,A,0.6192170178364518,1,100.0,54.1,6.65,NORMAL,69.9,False,60.1,HIGH,유통기한 임박 | 신선/냉장 고위험 카테고리,6.1,27.6,0.0,SAFE,"재고 여유 — 현재고(386), 재주문점(28)",0.0,228.3,31.9,114288.0,66.4,OVER,과잉 발주 위험 — 현재(380개) > EOQ(228개). 발주 주기 32일 권장,66.4,50.0,7.14,10.09,4.19,STABLE,54.0,0.8,WMA,0.8,40.9,10.0,8.44,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.999,50.0,STABLE,10.5,LOW,69.6,MEDIUM,31.8,61.1,64.3,0.3,30.0,30131.0,60.3,0.385,0.385,88.5,True,13.8,181,32.8,297,100.0,0.999,4.9,33.1,50.0,REALLOCATE,84.1,2,99.8,51.8,26.9,disposal_risk,68.3,검토 필요,22,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,64.1,33.1,53.3,56.9,48.2,63.2,52.5,52.8,0.0,49.9,검토,할인 판매,🏷️,259,HIGH,신뢰도 높음 ●,#2e7d32,,,49.9,검토,할인 판매,1,2,False,False,,50.0,19743.0,0.0,19743.0,20.27,0.0,20.27,41.0,0.0,386.0,23.0,할인,재고 이동,65.309,다름,65.309,58.564,27.667,17.891
도시락063,잠실2점,잠원2점,23.0,프로모션 추천,9337.0,프로모션 순비용이 재배치 비용보다 낮습니다.,29.015922735578176,9.051724137931034,12,8,58.1,검토 가능,9337.0,23.0,121,False,Greedy 선택 후보보다 우선순위가 낮음,6.71,1430,398,0,신선식품,389,201.0,47.0,287430.0,A,0.6192170178364518,1,100.0,59.4,6.06,NORMAL,67.0,False,64.7,HIGH,유통기한 임박 | 신선/냉장 고위험 카테고리,5.8,25.9,0.0,SAFE,"재고 여유 — 현재고(398), 재주문점(26)",0.0,221.2,33.0,110716.0,77.3,OVER,과잉 발주 위험 — 현재(392개) > EOQ(221개). 발주 주기 33일 권장,77.3,47.0,6.71,9.48,3.95,STABLE,59.3,0.1,WMA,0.1,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.001,50.0,STABLE,11.5,LOW,78.3,HIGH,31.8,61.1,64.3,0.3,30.0,30131.0,60.3,0.385,0.385,88.5,True,11.7,368,34.8,275,100.0,0.999,4.9,33.1,50.0,REALLOCATE,84.0,2,99.8,51.8,26.6,disposal_risk,69.2,검토 필요,14,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,65.4,32.8,53.7,58.6,48.2,63.2,51.3,53.4,0.0,54.6,검토,할인 판매,🏷️,234,HIGH,신뢰도 높음 ●,#2e7d32,,,54.6,검토,할인 판매,4,2,False,False,,50.0,28275.0,0.0,28275.0,29.75,0.0,29.75,60.0,0.0,398.0,23.0,할인,할인,65.387,일치,57.421,65.387,29.465,19.256
도시락063,건대2점,잠원2점,23.0,프로모션 추천,9337.0,프로모션 순비용이 재배치 비용보다 낮습니다.,29.015922735578176,9.051724137931034,12,8,58.1,검토 가능,9337.0,23.0,122,False,Greedy 선택 후보보다 우선순위가 낮음,2.49,1430,345,5,신선식품,328,75.0,17.0,107250.0,A,0.6192170178364518,1,100.0,138.0,2.61,DEAD,23.3,True,70.0,HIGH,유통기한 임박 | 소진일수 138일 초과 | 신선/냉장 고위험 카테고리,2.1,9.6,0.0,SAFE,"재고 여유 — 현재고(345), 재주문점(10)",0.0,134.8,54.1,67445.0,100.0,OVER,과잉 발주 위험 — 현재(343개) > EOQ(135개). 발주 주기 54일 권장,100.0,17.2,2.46,3.48,1.43,STABLE,140.4,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.975,49.4,STABLE,27.6,LOW,62.6,MEDIUM,31.8,61.1,64.3,0.3,30.0,30131.0,60.3,0.385,0.385,88.5,True,12.6,283,41.0,138,100.0,0.999,4.9,33.1,50.0,REALLOCATE,83.9,2,99.8,51.8,25.7,disposal_risk,64.9,검토 필요,57,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,56.2,32.5,54.9,62.0,48.2,63.2,51.8,52.0,0.0,38.7,검토,할인 판매,🏷️,319,HIGH,신뢰도 높음 ●,#2e7d32,,,38.7,검토,할인 판매,5,2,False,False,,50.0,29976.0,0.0,29976.0,31.64,0.0,31.64,63.0,0.0,345.0,23.0,할인,할인,69.334,일치,54.086,69.334,30.531,18.036
에너지드링크008,홍대2점,노원점,34.0,프로모션 추천,12936.0,프로모션 순비용이 재배치 비용보다 낮습니다.,24.31871574001566,13.793103448275861,12,8,58.1,검토 가능,12936.0,34.0,123,False,Greedy 선택 후보보다 우선순위가 낮음,4.3,1345,353,4,음료,329,129.0,30.0,173505.0,B,0.897833316964399,2,60.0,82.1,4.39,SLOW,54.4,True,56.0,MEDIUM,유통기한 임박 | 소진일수 82일 초과,3.7,16.6,0.0,SAFE,"재고 여유 — 현재고(353), 재주문점(17)",0.0,254.6,59.2,61642.0,37.2,OPTIMAL,"적정 발주 — EOQ(255개), 권장 발주 주기 59일",37.2,30.0,4.29,6.06,2.51,STABLE,82.4,0.0,WMA,0.0,32.1,10.0,3.6,6.0,7.5,5.0,POOR,낮은 매칭,0.997,49.9,STABLE,16.0,LOW,66.1,MEDIUM,24.3,51.6,91.3,0.3,30.0,41940.0,83.9,0.385,0.385,88.5,False,9.2,456,30.7,326,100.0,0.999,4.9,52.9,50.0,REALLOCATE,83.7,2,99.8,63.6,45.8,disposal_risk,52.4,모니터링,293,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,52.1,32.7,50.9,52.5,62.3,78.1,50.0,52.5,0.0,45.6,검토,보류,⏸️,282,HIGH,신뢰도 높음 ●,#2e7d32,,,45.6,검토,보류,3,1,False,False,,50.0,21552.0,0.0,21552.0,22.28,0.0,22.28,45.0,0.0,353.0,34.0,할인,할인,61.441,일치,58.968,61.441,27.963,16.963
에너지드링크008,왕십리점,노원점,34.0,프로모션 추천,12936.0,프로모션 순비용이 재배치 비용보다 낮습니다.,24.31871574001566,13.793103448275861,12,8,58.1,검토 가능,12936.0,34.0,124,False,Greedy 선택 후보보다 우선순위가 낮음,4.8,1345,271,0,음료,265,144.0,34.0,193680.0,B,0.897833316964399,2,60.0,56.5,6.38,NORMAL,68.6,False,53.2,MEDIUM,유통기한 임박,4.1,18.5,0.0,SAFE,"재고 여유 — 현재고(271), 재주문점(18)",0.0,269.0,56.0,65128.0,0.6,OPTIMAL,"적정 발주 — EOQ(269개), 권장 발주 주기 56일",0.6,33.8,4.83,6.81,2.85,STABLE,56.1,0.5,WMA,0.5,32.1,10.0,3.62,6.0,7.5,5.0,POOR,낮은 매칭,1.012,50.3,STABLE,11.0,LOW,78.3,HIGH,24.3,51.6,91.3,0.3,30.0,41940.0,83.9,0.385,0.385,88.5,False,10.3,425,28.4,386,100.0,0.999,4.9,52.9,50.0,REALLOCATE,83.6,2,99.8,63.6,42.6,disposal_risk,51.8,모니터링,313,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.6,33.0,50.4,47.0,62.3,78.1,50.6,52.1,0.0,40.0,검토,보류,⏸️,312,HIGH,신뢰도 높음 ●,#2e7d32,,,40.0,검토,보류,0,1,False,False,,50.0,31515.0,0.0,31515.0,33.35,0.0,33.35,67.0,0.0,271.0,34.0,할인,할인,64.409,일치,45.646,64.409,27.263,18.869
라면023,구로2점,합정점,49.0,재배치 추천,16404.0,프로모션 순비용이 재배치 비용보다 높습니다.,19.792482380579482,20.25862068965517,18,0,58.1,검토 가능,16404.0,49.0,125,False,Greedy 선택 후보보다 우선순위가 낮음,1.92,1516,364,3,간편식,356,58.0,13.0,87928.0,C,0.9802414294306119,3,20.0,188.3,1.91,DEAD,0.0,True,73.0,HIGH,유통기한 임박 | 소진일수 188일 초과,1.6,7.4,0.0,SAFE,"재고 여유 — 현재고(364), 재주문점(7)",0.0,145.0,75.5,48346.0,100.0,OVER,과잉 발주 위험 — 현재(362개) > EOQ(145개). 발주 주기 76일 권장,100.0,13.2,1.89,2.68,1.09,STABLE,193.0,0.0,WMA,0.0,33.9,10.0,8.4,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.967,49.2,STABLE,35.8,LOW,69.6,MEDIUM,38.0,59.9,78.8,0.3,30.0,72737.0,100.0,0.385,0.385,88.5,False,12.8,273,42.8,65,100.0,0.999,4.9,45.4,50.0,REALLOCATE,83.5,2,99.8,71.6,40.2,disposal_risk,45.4,모니터링,440,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,39.4,32.5,53.4,62.0,72.0,72.5,52.0,52.0,0.0,38.9,검토,할인 판매,🏷️,318,HIGH,신뢰도 높음 ●,#2e7d32,,,38.9,검토,할인 판매,1,6,False,False,,50.0,16404.0,0.0,16404.0,16.56,0.0,16.56,33.0,0.0,364.0,49.0,재고 이동,재고 이동,68.79,일치,68.79,68.013,31.707,13.012
냉동만두089,강남점,합정2점,15.0,프로모션 추천,6904.0,프로모션 순비용이 재배치 비용보다 낮습니다.,32.19133385539023,5.603448275862069,12,8,57.8,검토 가능,6904.0,15.0,126,False,Greedy 선택 후보보다 우선순위가 낮음,0.7,1611,263,56,냉동식품,209,21.0,5.0,33831.0,C,0.9715029951148774,3,20.0,375.7,0.96,DEAD,0.0,True,36.0,LOW,소진일수 376일 초과 | 신선/냉장 고위험 카테고리,0.6,2.7,0.0,SAFE,"재고 여유 — 현재고(263), 재주문점(3)",0.0,72.7,103.9,35140.0,100.0,OVER,과잉 발주 위험 — 현재(262개) > EOQ(73개). 발주 주기 104일 권장,100.0,5.0,0.71,1.0,0.43,STABLE,368.2,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,1.02,50.5,STABLE,35.0,LOW,43.3,MEDIUM,37.1,60.8,84.8,0.3,30.0,22094.0,44.2,0.385,0.385,88.5,True,5.2,493,26.1,436,100.0,0.999,4.9,49.3,50.0,REALLOCATE,83.3,2,99.8,43.7,55.9,disposal_risk,33.4,후순위,487,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,22.7,32.8,46.6,61.8,38.5,76.8,47.8,42.9,0.0,5.2,검토,보류,⏸️,499,HIGH,신뢰도 높음 ●,#2e7d32,,,5.2,검토,보류,0,0,True,False,,50.0,23667.0,0.0,23667.0,24.63,0.0,24.63,49.0,0.0,263.0,15.0,할인,할인,63.408,일치,44.582,63.408,27.188,14.055
냉동만두089,목동2점,합정2점,15.0,프로모션 추천,6904.0,프로모션 순비용이 재배치 비용보다 낮습니다.,32.19133385539023,5.603448275862069,12,8,57.8,검토 가능,6904.0,15.0,127,False,Greedy 선택 후보보다 우선순위가 낮음,0.67,1611,172,39,냉동식품,136,20.0,5.0,32220.0,C,0.9715029951148774,3,20.0,258.0,1.4,DEAD,0.0,True,36.0,LOW,소진일수 258일 초과 | 신선/냉장 고위험 카테고리,0.6,2.6,0.0,SAFE,"재고 여유 — 현재고(172), 재주문점(3)",0.0,71.1,106.1,34379.0,100.0,OVER,과잉 발주 위험 — 현재(171개) > EOQ(71개). 발주 주기 106일 권장,100.0,4.9,0.7,0.98,0.42,STABLE,245.7,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,1.066,51.7,STABLE,35.0,LOW,43.3,MEDIUM,37.1,60.8,84.8,0.3,30.0,22094.0,44.2,0.385,0.385,88.5,True,5.2,493,26.1,436,100.0,0.999,4.9,49.3,50.0,REALLOCATE,83.2,2,99.8,43.7,55.9,disposal_risk,33.4,후순위,488,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,22.7,33.2,46.6,61.8,38.5,76.8,47.8,42.9,0.0,5.4,검토,보류,⏸️,498,HIGH,신뢰도 높음 ●,#2e7d32,,,5.4,검토,보류,4,0,False,False,,50.0,34179.0,0.0,34179.0,36.31,0.0,36.31,73.0,0.0,172.0,15.0,할인,할인,68.049,일치,32.657,68.049,27.402,15.1
도시락063,건대2점,교대2점,26.0,프로모션 추천,10555.0,프로모션 순비용이 재배치 비용보다 낮습니다.,27.426259462281386,10.344827586206897,12,8,57.8,검토 가능,10555.0,26.0,128,False,Greedy 선택 후보보다 우선순위가 낮음,2.49,1430,345,5,신선식품,328,75.0,17.0,107250.0,A,0.6192170178364518,1,100.0,138.0,2.61,DEAD,23.3,True,70.0,HIGH,유통기한 임박 | 소진일수 138일 초과 | 신선/냉장 고위험 카테고리,2.1,9.6,0.0,SAFE,"재고 여유 — 현재고(345), 재주문점(10)",0.0,134.8,54.1,67445.0,100.0,OVER,과잉 발주 위험 — 현재(343개) > EOQ(135개). 발주 주기 54일 권장,100.0,17.2,2.46,3.48,1.43,STABLE,140.4,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.975,49.4,STABLE,27.6,LOW,62.6,MEDIUM,33.8,48.1,65.5,0.3,30.0,34061.0,68.1,0.385,0.385,88.5,True,12.6,283,41.0,138,100.0,0.999,4.9,34.3,50.0,REALLOCATE,83.1,2,99.8,55.6,25.7,disposal_risk,64.6,검토 필요,60,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,56.2,32.5,55.0,61.8,52.9,59.7,51.8,52.1,0.0,40.8,검토,할인 판매,🏷️,308,HIGH,신뢰도 높음 ●,#2e7d32,,,40.8,검토,할인 판매,5,4,False,False,,50.0,17889.0,0.0,17889.0,18.21,0.0,18.21,36.0,0.0,345.0,26.0,할인,재고 이동,67.725,다름,67.725,61.203,29.004,15.921
도시락063,잠실2점,교대2점,26.0,프로모션 추천,10555.0,프로모션 순비용이 재배치 비용보다 낮습니다.,27.426259462281386,10.344827586206897,12,8,57.8,검토 가능,10555.0,26.0,129,False,Greedy 선택 후보보다 우선순위가 낮음,6.71,1430,398,0,신선식품,389,201.0,47.0,287430.0,A,0.6192170178364518,1,100.0,59.4,6.06,NORMAL,67.0,False,64.7,HIGH,유통기한 임박 | 신선/냉장 고위험 카테고리,5.8,25.9,0.0,SAFE,"재고 여유 — 현재고(398), 재주문점(26)",0.0,221.2,33.0,110716.0,77.3,OVER,과잉 발주 위험 — 현재(392개) > EOQ(221개). 발주 주기 33일 권장,77.3,47.0,6.71,9.48,3.95,STABLE,59.3,0.1,WMA,0.1,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.001,50.0,STABLE,11.5,LOW,78.3,HIGH,33.8,48.1,65.5,0.3,30.0,34061.0,68.1,0.385,0.385,88.5,True,11.7,368,34.8,275,100.0,0.999,4.9,34.3,50.0,REALLOCATE,82.9,1,100.0,55.6,26.6,disposal_risk,69.0,검토 필요,15,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,65.4,32.8,53.8,58.4,52.9,59.7,51.4,53.6,0.0,56.3,검토,할인 판매,🏷️,225,HIGH,신뢰도 높음 ●,#2e7d32,,,56.3,검토,할인 판매,4,4,True,False,,50.0,22317.0,0.0,22317.0,23.13,0.0,23.13,46.0,0.0,398.0,26.0,할인,재고 이동,64.698,다름,64.698,61.174,28.723,18.127
