product_name,source_store,target_store,state_source_stock,state_target_stock,state_source_sales_30d,state_target_sales_30d,state_inbound_days,state_unit_cost,state_distance_km,state_transfer_cost,state_promotion_net_cost,suggested_qty,estimated_cost,final_recommendation,heuristic_score,heuristic_grade,greedy_rank,is_greedy_selected,action,reward_disposal_saving,reward_holding_saving,reward_sales_opportunity,reward_balance_effect,reward_transport_penalty,reward_promotion_penalty,reward_time_penalty,reward,scenario_id,scenario_name,created_at,uploaded_excel_name
게토레이 레몬,잠실점,용산점,261.0,251.0,207.0,447.0,0.0,1190.0,16.23,16107.0,43988.0,196.0,16107.0,재배치 추천,68.2,검토 가능,125,False,transfer,22056.391,321.3,23324.0,0.35,1.611,4.399,0.0,45696.031,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든슈크림빵,판교3점,안양4점,275.0,255.0,225.0,465.0,0.0,1620.0,19.24,18816.0,65762.0,210.0,18816.0,재배치 추천,68.1,검토 가능,126,False,transfer,31185.0,405.0,34020.0,0.337,1.882,6.576,0.0,65601.879,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 방울토마토,사당점,신촌점,260.0,270.0,330.0,450.0,0.0,3530.0,13.09,13281.0,125250.0,180.0,13281.0,재배치 추천,68.0,검토 가능,127,False,transfer,37546.364,0.0,63540.0,0.094,1.328,12.525,0.0,101072.604,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 고르곤졸라피자,여의도5점,성남5점,273.0,223.0,291.0,471.0,0.0,2220.0,27.55,26295.0,107533.0,248.0,26295.0,재배치 추천,68.0,검토 가능,128,False,transfer,38737.856,0.0,55056.0,0.232,2.63,10.753,0.0,93780.705,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,홍대점,혜화점,246.0,236.0,102.0,402.0,0.0,1710.0,10.36,10824.0,54434.0,166.0,10824.0,재배치 추천,67.9,검토 가능,129,False,transfer,42579.0,1231.2,28386.0,0.912,1.082,5.443,0.0,72190.587,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 우유생크림빵,문래점,강남점,267.0,237.0,249.0,429.0,0.0,2390.0,15.95,15855.0,90266.0,192.0,15855.0,재배치 추천,67.9,검토 가능,130,False,transfer,36903.904,215.1,45888.0,0.26,1.585,9.027,0.0,82996.651,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,홍대점,신촌점,246.0,216.0,102.0,342.0,0.0,1710.0,1.99,3291.0,41317.0,126.0,3291.0,재배치 추천,67.8,검토 가능,131,False,transfer,32319.0,1231.2,21546.0,0.89,0.329,4.132,0.0,55092.629,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 모찌롤,홍대점,혜화점,269.0,259.0,123.0,423.0,0.0,2820.0,10.36,10824.0,91339.0,164.0,10824.0,재배치 추천,67.7,검토 가능,132,False,transfer,69372.0,2058.6,46248.0,0.787,1.082,9.134,0.0,117669.171,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 모찌롤,홍대점,신촌점,269.0,239.0,123.0,363.0,0.0,2820.0,1.99,3291.0,69061.0,124.0,3291.0,재배치 추천,67.6,검토 가능,133,False,transfer,52452.0,2058.6,34968.0,0.764,0.329,6.906,0.0,89472.129,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 헤이즐넛라떼,방배점,신촌2점,273.0,263.0,201.0,441.0,0.0,1510.0,13.59,13731.0,52848.0,178.0,13731.0,재배치 추천,67.6,검토 가능,134,False,transfer,27379.455,543.6,26878.0,0.381,1.373,5.285,0.0,54794.778,d51f2a3d,expiry,2026-05-25 04:49:50,
해태 홈런볼,상암점,잠원점,276.0,266.0,222.0,462.0,0.0,2500.0,17.3,17070.0,95935.0,196.0,17070.0,재배치 추천,67.6,검토 가능,135,False,transfer,45689.189,675.0,49000.0,0.334,1.707,9.594,0.0,95353.222,d51f2a3d,expiry,2026-05-25 04:49:50,
롯데 카스타드,방배점,목동점,275.0,265.0,285.0,465.0,0.0,1650.0,18.16,17844.0,64074.0,200.0,17844.0,재배치 추천,67.6,검토 가능,136,False,transfer,23881.579,0.0,33000.0,0.198,1.784,6.407,0.0,56873.585,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 자몽,압구정점,신촌2점,273.0,243.0,111.0,411.0,0.0,850.0,11.51,11859.0,27206.0,168.0,11859.0,재배치 추천,67.5,검토 가능,137,False,transfer,21420.0,688.5,14280.0,0.934,1.186,2.721,0.0,36385.528,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 새우롤샌드,노원점,혜화점,263.0,233.0,111.0,411.0,0.0,3050.0,13.66,13794.0,105882.0,178.0,13794.0,재배치 추천,67.5,검토 가능,138,False,transfer,81435.0,2318.0,54290.0,0.901,1.379,10.588,0.0,138031.934,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스트링치즈,용산점,합정점,268.0,218.0,66.0,366.0,0.0,780.0,7.76,8484.0,21796.0,148.0,8484.0,재배치 추천,67.3,검토 가능,139,False,transfer,17316.0,787.8,11544.0,1.732,0.848,2.18,0.0,29646.504,d51f2a3d,expiry,2026-05-25 04:49:50,
코카콜라 제로,압구정점,신촌점,253.0,273.0,81.0,441.0,0.0,840.0,11.95,12255.0,27134.0,168.0,12255.0,재배치 추천,67.3,검토 가능,140,False,transfer,21168.0,722.4,14112.0,1.252,1.226,2.713,0.0,35999.713,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 방울토마토,성수점,신촌점,260.0,270.0,270.0,450.0,0.0,3530.0,14.53,14577.0,125615.0,180.0,14577.0,재배치 추천,67.3,검토 가능,141,False,transfer,45890.0,0.0,63540.0,0.181,1.458,12.562,0.0,109416.162,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 자몽,압구정점,이태원점,273.0,223.0,111.0,411.0,0.0,850.0,0.0,16140.0,30445.0,188.0,16140.0,재배치 추천,67.3,검토 가능,142,False,transfer,23970.0,688.5,15980.0,0.958,1.614,3.045,0.0,40634.8,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 국물떡볶이,선릉점,압구정점,259.0,199.0,333.0,393.0,0.0,3110.0,0.0,17319.0,119264.0,194.0,17319.0,재배치 추천,67.3,검토 가능,143,False,transfer,35194.833,0.0,60334.0,0.136,1.732,11.926,0.0,95515.311,d51f2a3d,expiry,2026-05-25 04:49:50,
농심 육개장사발면,명동점,마포점,277.0,267.0,249.0,429.0,0.0,1790.0,10.85,11265.0,56462.0,162.0,11265.0,재배치 추천,67.2,검토 가능,144,False,transfer,24194.114,250.6,28998.0,0.245,1.127,5.646,0.0,53436.187,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 요구르트,이태원점,여의도2점,279.0,269.0,183.0,423.0,0.0,970.0,9.29,9861.0,28348.0,154.0,9861.0,재배치 추천,67.1,검토 가능,145,False,transfer,17080.746,465.6,14938.0,0.444,0.986,2.835,0.0,32480.969,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 자몽,청량리점,신촌2점,263.0,243.0,351.0,411.0,0.0,850.0,12.66,12894.0,27314.0,168.0,12894.0,재배치 추천,66.9,검토 가능,146,False,transfer,8024.872,0.0,14280.0,0.079,1.289,2.731,0.0,22300.93,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 치즈핫도그,건대점,노원점,248.0,238.0,186.0,426.0,0.0,4400.0,17.3,17070.0,164189.0,188.0,17070.0,재배치 추천,66.7,검토 가능,147,False,transfer,82720.0,1364.0,82720.0,0.387,1.707,16.419,0.0,166786.261,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,강남2점,혜화점,266.0,236.0,162.0,402.0,0.0,1710.0,12.92,13128.0,54898.0,166.0,13128.0,재배치 추천,66.6,검토 가능,148,False,transfer,34956.833,889.2,28386.0,0.527,1.313,5.49,0.0,64225.758,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 방울토마토,사당점,신촌2점,260.0,220.0,330.0,390.0,0.0,3530.0,13.7,13830.0,118292.0,170.0,13830.0,재배치 추천,66.6,검토 가능,149,False,transfer,35460.455,0.0,60010.0,0.112,1.383,11.829,0.0,95457.354,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 함박스테이크,성남4점,건대4점,275.0,275.0,375.0,465.0,0.0,2820.0,17.95,17655.0,104978.0,190.0,17655.0,재배치 추천,66.6,검토 가능,150,False,transfer,29469.0,0.0,53580.0,0.071,1.766,10.498,0.0,83036.808,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 불고기피자,안양4점,홍대4점,275.0,235.0,75.0,465.0,0.0,2260.0,26.53,25377.0,102209.0,230.0,25377.0,재배치 추천,66.6,검토 가능,151,False,transfer,77970.0,2260.0,51980.0,1.581,2.538,10.221,0.0,132198.822,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 골든단팥빵,상암점,신촌5점,274.0,244.0,138.0,378.0,0.0,1360.0,6.28,7152.0,35582.0,134.0,7152.0,재배치 추천,66.5,검토 가능,152,False,transfer,27137.913,924.8,18224.0,0.67,0.715,3.558,0.0,46283.11,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 헤이즐넛라떼,종로점,용산점,273.0,243.0,141.0,381.0,0.0,1510.0,7.08,7872.0,40690.0,138.0,7872.0,재배치 추천,66.5,검토 가능,153,False,transfer,30259.436,996.6,20838.0,0.649,0.787,4.069,0.0,52089.829,d51f2a3d,expiry,2026-05-25 04:49:50,
농심 육개장사발면,혜화점,마포점,267.0,267.0,69.0,429.0,0.0,1790.0,12.27,12543.0,56532.0,162.0,12543.0,재배치 추천,66.5,검토 가능,154,False,transfer,43497.0,1772.1,28998.0,1.624,1.254,5.653,0.0,74261.816,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 모찌롤,교대점,혜화점,249.0,259.0,183.0,423.0,0.0,2820.0,12.64,12876.0,91480.0,164.0,12876.0,재배치 추천,66.5,검토 가능,155,False,transfer,47195.705,930.6,46248.0,0.374,1.288,9.148,0.0,94364.243,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 방울토마토,성수점,신촌2점,260.0,220.0,270.0,390.0,0.0,3530.0,13.91,14019.0,118636.0,170.0,14019.0,재배치 추천,66.5,검토 가능,156,False,transfer,43340.556,0.0,60010.0,0.199,1.402,11.864,0.0,103337.489,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 치즈핫도그,건대점,잠원점,248.0,278.0,186.0,426.0,0.0,4400.0,9.47,10023.0,129256.0,148.0,10023.0,재배치 추천,66.4,검토 가능,157,False,transfer,65120.0,1364.0,65120.0,0.34,1.002,12.926,0.0,131590.412,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 우유생크림빵,이태원점,강남점,257.0,237.0,69.0,429.0,0.0,2390.0,0.0,18444.0,90390.0,192.0,18444.0,재배치 추천,66.4,검토 가능,158,False,transfer,68832.0,2246.6,45888.0,1.586,1.844,9.039,0.0,116957.303,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 국물떡볶이,노원점,압구정점,269.0,199.0,93.0,393.0,0.0,3110.0,19.22,18798.0,119181.0,194.0,18798.0,재배치 추천,66.4,검토 가능,159,False,transfer,90501.0,2736.8,60334.0,1.193,1.88,11.918,0.0,153559.195,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 헤이즐넛라떼,종로점,이태원점,273.0,243.0,141.0,441.0,0.0,1510.0,0.0,19695.0,58381.0,198.0,19695.0,재배치 추천,66.3,검토 가능,160,False,transfer,43415.713,996.6,29898.0,0.693,1.97,5.838,0.0,74303.198,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 불고기피자,평촌5점,홍대4점,275.0,235.0,165.0,465.0,0.0,2260.0,27.11,25899.0,101185.0,230.0,25899.0,재배치 추천,66.3,검토 가능,161,False,transfer,64975.0,1243.0,51980.0,0.581,2.59,10.118,0.0,118185.872,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 우유생크림빵,신촌2점,목동점,277.0,277.0,69.0,429.0,0.0,2390.0,10.77,11193.0,71674.0,152.0,11193.0,재배치 추천,66.2,검토 가능,162,False,transfer,54492.0,2485.6,36328.0,1.684,1.119,7.167,0.0,93298.998,d51f2a3d,expiry,2026-05-25 04:49:50,
CJ 비비고 왕교자,압구정점,신촌2점,276.0,246.0,102.0,402.0,0.0,5400.0,11.51,11859.0,167508.0,156.0,11859.0,재배치 추천,66.2,검토 가능,163,False,transfer,126360.0,4698.0,84240.0,1.047,1.186,16.751,0.0,215281.11,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,노원점,혜화점,266.0,236.0,102.0,402.0,0.0,1710.0,13.66,13794.0,55297.0,166.0,13794.0,재배치 추천,66.2,검토 가능,164,False,transfer,42579.0,1402.2,28386.0,1.01,1.379,5.53,0.0,72361.301,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스트링치즈,용산점,잠원점,268.0,238.0,66.0,366.0,0.0,780.0,5.93,6837.0,18850.0,128.0,6837.0,재배치 추천,66.0,검토 가능,165,False,transfer,14976.0,787.8,9984.0,1.705,0.684,1.885,0.0,25746.936,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 헤이즐넛라떼,방배점,용산점,273.0,243.0,201.0,381.0,0.0,1510.0,8.14,8826.0,40972.0,138.0,8826.0,재배치 추천,66.0,검토 가능,166,False,transfer,21226.769,543.6,20838.0,0.36,0.883,4.097,0.0,42603.749,d51f2a3d,expiry,2026-05-25 04:49:50,
CJ 비비고 왕교자,압구정점,이태원점,276.0,226.0,102.0,402.0,0.0,5400.0,0.0,16140.0,188983.0,176.0,16140.0,재배치 추천,66.0,검토 가능,167,False,transfer,142560.0,4698.0,95040.0,1.072,1.614,18.898,0.0,242278.56,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 함박스테이크,신림점,건대4점,270.0,275.0,270.0,465.0,0.0,2820.0,19.1,18690.0,106189.0,190.0,18690.0,재배치 추천,66.0,검토 가능,168,False,transfer,40185.0,0.0,53580.0,0.204,1.869,10.619,0.0,93752.716,d51f2a3d,expiry,2026-05-25 04:49:50,
광동 옥수수수염차,구로점,여의도2점,245.0,275.0,165.0,405.0,0.0,1360.0,6.57,7413.0,33706.0,130.0,7413.0,재배치 추천,65.9,검토 가능,169,False,transfer,19689.091,544.0,17680.0,0.403,0.741,3.371,0.0,37909.382,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 과일컵,동대문점,신촌점,279.0,279.0,63.0,423.0,0.0,3260.0,9.56,10104.0,93124.0,144.0,10104.0,재배치 추천,65.9,검토 가능,170,False,transfer,70416.0,3520.8,46944.0,1.884,1.01,9.312,0.0,120872.362,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 샐러드랩,종로점,목동점,258.0,248.0,186.0,426.0,0.0,2800.0,16.83,16647.0,96776.0,178.0,16647.0,재배치 추천,65.9,검토 가능,171,False,transfer,51849.677,1008.0,49840.0,0.402,1.665,9.678,0.0,102686.738,d51f2a3d,expiry,2026-05-25 04:49:50,
광동 옥수수수염차,강남점,합정점,265.0,235.0,105.0,405.0,0.0,1360.0,15.41,15369.0,43858.0,170.0,15369.0,재배치 추천,65.8,검토 가능,172,False,transfer,34680.0,1088.0,23120.0,0.972,1.537,4.386,0.0,58883.049,d51f2a3d,expiry,2026-05-25 04:49:50,
해태 홈런볼,강남점,왕십리점,276.0,266.0,162.0,402.0,0.0,2500.0,8.41,9069.0,65573.0,136.0,9069.0,재배치 추천,65.6,검토 가능,173,False,transfer,43444.444,1425.0,34000.0,0.521,0.907,6.557,0.0,78862.501,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 딸기우유,신촌점,건대5점,265.0,235.0,375.0,405.0,0.0,970.0,15.84,15756.0,32070.0,170.0,15756.0,재배치 추천,65.5,검토 가능,174,False,transfer,8739.7,0.0,16490.0,0.063,1.576,3.207,0.0,25224.981,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 레몬,여의도3점,안양4점,263.0,238.0,291.0,426.0,0.0,1100.0,19.72,19248.0,39622.0,188.0,19248.0,재배치 추천,65.5,검토 가능,175,False,transfer,14017.629,0.0,20680.0,0.173,1.925,3.962,0.0,34691.914,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 요구르트,강남점,여의도2점,259.0,269.0,123.0,423.0,0.0,970.0,12.66,12894.0,27153.0,154.0,12894.0,재배치 추천,65.4,검토 가능,176,False,transfer,22407.0,659.6,14938.0,0.735,1.289,2.715,0.0,38001.33,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 고르곤졸라피자,안양4점,광명6점,278.0,248.0,66.0,426.0,0.0,2220.0,17.75,17475.0,78346.0,178.0,17475.0,재배치 추천,65.4,검토 가능,177,False,transfer,59274.0,2353.2,39516.0,1.815,1.748,7.835,0.0,101135.433,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 모찌롤,명동점,신촌점,269.0,239.0,183.0,363.0,0.0,2820.0,6.5,7350.0,68878.0,124.0,7350.0,재배치 추천,65.3,검토 가능,178,False,transfer,38550.787,1212.6,34968.0,0.406,0.735,6.888,0.0,74724.17,d51f2a3d,expiry,2026-05-25 04:49:50,
혜자로운 집밥 함박스테이크,신림점,평촌4점,270.0,245.0,270.0,405.0,0.0,2820.0,14.09,14181.0,89422.0,160.0,14181.0,재배치 추천,65.3,검토 가능,179,False,transfer,33840.0,0.0,45120.0,0.198,1.418,8.942,0.0,78949.837,d51f2a3d,expiry,2026-05-25 04:49:50,
광동 옥수수수염차,상암점,여의도2점,265.0,275.0,165.0,405.0,0.0,1360.0,8.03,8727.0,34323.0,130.0,8727.0,재배치 추천,65.2,검토 가능,180,False,transfer,21296.364,680.0,17680.0,0.464,0.873,3.432,0.0,39652.522,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 치즈핫도그,잠실2점,잠원점,268.0,278.0,246.0,426.0,0.0,4400.0,11.87,12183.0,129179.0,148.0,12183.0,재배치 추천,65.2,검토 가능,181,False,transfer,53207.805,484.0,65120.0,0.218,1.218,12.918,0.0,118797.887,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 요구르트,이태원점,잠원점,279.0,249.0,183.0,423.0,0.0,970.0,0.0,17292.0,32029.0,174.0,17292.0,재배치 추천,65.1,검토 가능,182,False,transfer,19299.025,465.6,16878.0,0.468,1.729,3.203,0.0,36638.16,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 컵과일 파인애플,구로점,건대3점,271.0,251.0,177.0,447.0,0.0,2490.0,22.2,21480.0,96160.0,196.0,21480.0,재배치 추천,65.1,검토 가능,183,False,transfer,56041.881,1170.3,48804.0,0.485,2.148,9.616,0.0,106004.902,d51f2a3d,expiry,2026-05-25 04:49:50,
해태 홈런볼,강남점,잠원점,276.0,266.0,162.0,462.0,0.0,2500.0,0.0,21684.0,94502.0,196.0,21684.0,재배치 추천,65.0,검토 가능,184,False,transfer,62611.111,1425.0,49000.0,0.564,2.168,9.45,0.0,113025.056,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 흰우유,구로점,합정점,277.0,267.0,159.0,399.0,0.0,1090.0,9.06,9654.0,26510.0,132.0,9654.0,재배치 추천,64.9,검토 가능,185,False,transfer,18799.415,643.1,14388.0,0.536,0.965,2.651,0.0,33827.435,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,합정점,혜화점,269.0,219.0,63.0,363.0,0.0,1300.0,11.5,11850.0,36248.0,144.0,11850.0,재배치 추천,64.9,검토 가능,186,False,transfer,28080.0,1339.0,18720.0,1.833,1.185,3.625,0.0,48136.023,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 흰우유,구리3점,노원점,257.0,247.0,99.0,399.0,0.0,1090.0,13.35,13515.0,32211.0,152.0,13515.0,재배치 추천,64.9,검토 가능,187,False,transfer,24852.0,861.1,16568.0,0.988,1.351,3.221,0.0,42277.516,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 초코크림빵,강남3점,군포6점,271.0,256.0,117.0,462.0,0.0,2070.0,24.73,23757.0,83430.0,206.0,23757.0,재배치 추천,64.9,검토 가능,188,False,transfer,63963.0,1593.9,42642.0,0.881,2.376,8.343,0.0,108189.062,d51f2a3d,expiry,2026-05-25 04:49:50,
풀무원 얇은피만두,건대2점,의정부4점,265.0,245.0,225.0,465.0,0.0,3520.0,27.75,26475.0,152697.0,220.0,26475.0,재배치 추천,64.9,검토 가능,189,False,transfer,68405.333,704.0,77440.0,0.325,2.647,15.27,0.0,146531.742,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 에그마요샌드위치,홍대점,마포점,246.0,236.0,102.0,342.0,0.0,1710.0,3.9,5010.0,34759.0,106.0,5010.0,재배치 추천,64.7,검토 가능,190,False,transfer,27189.0,1231.2,18126.0,0.861,0.501,3.476,0.0,46543.084,d51f2a3d,expiry,2026-05-25 04:49:50,
매일 바이오 플레인요거트,용산점,잠원점,271.0,241.0,477.0,357.0,0.0,2280.0,5.93,6837.0,52026.0,116.0,6837.0,재배치 추천,64.7,검토 가능,191,False,transfer,11269.509,0.0,26448.0,0.0,0.684,5.203,0.0,37711.623,d51f2a3d,expiry,2026-05-25 04:49:50,
서울우유 흰우유,구로점,신촌5점,277.0,267.0,159.0,399.0,0.0,1090.0,9.49,10041.0,26510.0,132.0,10041.0,재배치 추천,64.7,검토 가능,192,False,transfer,18799.415,643.1,14388.0,0.536,1.004,2.651,0.0,33827.396,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 모찌롤,명동점,동대문점,269.0,239.0,183.0,423.0,0.0,2820.0,0.0,20010.0,102206.0,184.0,20010.0,재배치 추천,64.6,검토 가능,193,False,transfer,57204.393,1212.6,51888.0,0.452,2.001,10.221,0.0,110293.224,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 샐러드랩,홍대2점,청량리점,278.0,268.0,246.0,426.0,0.0,2800.0,15.24,15216.0,86344.0,158.0,15216.0,재배치 추천,64.5,검토 가능,194,False,transfer,37496.098,448.0,44240.0,0.25,1.522,8.634,0.0,82174.192,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 레몬,여의도3점,시흥6점,263.0,263.0,291.0,471.0,0.0,1100.0,26.02,24918.0,43837.0,208.0,24918.0,재배치 추천,64.5,검토 가능,195,False,transfer,15508.866,0.0,22880.0,0.173,2.492,4.384,0.0,38382.163,d51f2a3d,expiry,2026-05-25 04:49:50,
롯데 카스타드,종로점,잠원점,275.0,215.0,225.0,345.0,0.0,1650.0,9.51,10059.0,40757.0,130.0,10059.0,재배치 추천,64.4,검토 가능,196,False,transfer,19662.5,412.5,21450.0,0.3,1.006,4.076,0.0,41520.218,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 우유생크림빵,이태원점,용산점,257.0,257.0,69.0,429.0,0.0,2390.0,0.0,18219.0,80975.0,172.0,18219.0,재배치 추천,64.4,검토 가능,197,False,transfer,61662.0,2246.6,41108.0,1.563,1.822,8.098,0.0,105008.243,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 치즈핫도그,잠실2점,노원점,268.0,238.0,246.0,426.0,0.0,4400.0,22.17,21453.0,164092.0,188.0,21453.0,재배치 추천,64.3,검토 가능,198,False,transfer,67588.293,484.0,82720.0,0.265,2.145,16.409,0.0,150774.004,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스트링치즈,용산점,여의도2점,268.0,258.0,66.0,366.0,0.0,780.0,5.34,6306.0,15905.0,108.0,6306.0,재배치 추천,64.2,검토 가능,199,False,transfer,12636.0,787.8,8424.0,1.678,0.631,1.591,0.0,21847.257,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 스파클링 레몬,여의도3점,홍대5점,263.0,263.0,291.0,381.0,0.0,1100.0,7.3,8070.0,24869.0,118.0,8070.0,재배치 추천,64.2,검토 가능,200,False,transfer,8798.299,0.0,12980.0,0.107,0.807,2.487,0.0,21775.112,d51f2a3d,expiry,2026-05-25 04:49:50,
남양 불가리스,강남2점,혜화점,249.0,219.0,123.0,363.0,0.0,1300.0,12.92,13128.0,36372.0,144.0,13128.0,재배치 추천,64.2,검토 가능,201,False,transfer,28080.0,819.0,18720.0,0.711,1.313,3.637,0.0,47614.761,d51f2a3d,expiry,2026-05-25 04:49:50,
카페25 아이스아메리카노,평촌4점,시흥6점,279.0,249.0,63.0,423.0,0.0,1210.0,19.63,19167.0,41517.0,174.0,19167.0,재배치 추천,64.0,검토 가능,202,False,transfer,31581.0,1306.8,21054.0,1.92,1.917,4.152,0.0,53937.652,d51f2a3d,expiry,2026-05-25 04:49:50,
브레디크 초코크림빵,화성6점,군포6점,276.0,256.0,222.0,462.0,0.0,2070.0,26.53,25377.0,82072.0,206.0,25377.0,재배치 추천,64.0,검토 가능,203,False,transfer,39760.784,558.9,42642.0,0.345,2.538,8.207,0.0,82951.283,d51f2a3d,expiry,2026-05-25 04:49:50,
유어스 샐러드랩,압구정점,목동점,278.0,248.0,186.0,426.0,0.0,2800.0,20.76,20184.0,97832.0,178.0,20184.0,재배치 추천,63.9,검토 가능,204,False,transfer,55869.032,1288.0,49840.0,0.456,2.018,9.783,0.0,106985.687,d51f2a3d,expiry,2026-05-25 04:49:50,
롯데 카스타드,신촌2점,잠원점,265.0,215.0,105.0,345.0,0.0,1650.0,10.99,11391.0,41704.0,130.0,11391.0,재배치 추천,63.7,검토 가능,205,False,transfer,32175.0,1320.0,21450.0,0.95,1.139,4.17,0.0,54940.641,d51f2a3d,expiry,2026-05-25 04:49:50,
광동 옥수수수염차,구로점,잠원점,245.0,255.0,165.0,405.0,0.0,1360.0,15.23,15207.0,38892.0,150.0,15207.0,재배치 추천,63.7,검토 가능,206,False,transfer,22718.182,544.0,20400.0,0.428,1.521,3.889,0.0,43657.2,d51f2a3d,expiry,2026-05-25 04:49:50,
